text,intent_name,word_count,text_clean,is_high_risk
"Do you not accept crypto transfers from certain places? Because when I tried to do a top up the money just disappeared. Im not sure what to do or what I'm doing wrong, please help.",top_up_reverted,35,do you not accept crypto transfers from certain places because when i tried to do a top up the money just disappeared im not sure what to do or what im doing wrong please help,0
"I attempted to complete a topup, and I thought all was well, but now the money is gone again. Has there been a glitch?",top_up_reverted,24,i attempted to complete a topup and i thought all was well but now the money is gone again has there been a glitch,0
"My money has gone missing. I had recently added money in, and saw it was there and went through. Now it's missing. What is happening?",top_up_reverted,25,my money has gone missing i had recently added money in and saw it was there and went through now its missing what is happening,0
"I tried to add a topup to my account but the money isn't there, anymore. Did I do something wrong?",top_up_reverted,20,i tried to add a topup to my account but the money isnt there anymore did i do something wrong,0
It's only been a few weeks my my top-up got cancelled,top_up_reverted,11,its only been a few weeks my my topup got cancelled,0
"Hi, i just topped up my phone and the money was deducted but it seems to have deducted the same amount again! please help!",top_up_reverted,24,hi i just topped up my phone and the money was deducted but it seems to have deducted the same amount again please help,0
Explain top-up cancellation,top_up_reverted,3,explain topup cancellation,0
Why did my top up get pulled back out?,top_up_reverted,9,why did my top up get pulled back out,0
Why has my top up been returned?,top_up_reverted,7,why has my top up been returned,0
"Hello,  I have recharged topup but account is not credited. Please help me in this, i guess there is some defect in system.",top_up_reverted,23,hello i have recharged topup but account is not credited please help me in this i guess there is some defect in system,0
Reverted top up,top_up_reverted,3,reverted top up,0
"Hae, I already completed my 3D secure authentication when I tried the crypto top up but it's still not working for me. I also don't understand what happened to the money in my account",top_up_reverted,34,hae i already completed my NUMd secure authentication when i tried the crypto top up but its still not working for me i also dont understand what happened to the money in my account,0
Can you tell me why my top-up was canceled?,top_up_reverted,9,can you tell me why my topup was canceled,0
Why did my top-up not get approved this time?,top_up_reverted,9,why did my topup not get approved this time,0
Why is my last cheque deposit taking so long?,balance_not_updated_after_cheque_or_cash_deposit,9,why is my last cheque deposit taking so long,0
I am still waiting for a the cash I deposited this morning,balance_not_updated_after_cheque_or_cash_deposit,12,i am still waiting for a the cash i deposited this morning,0
"I tried using a check to update my balance, but it isn't work? Is something wrong?",balance_not_updated_after_cheque_or_cash_deposit,16,i tried using a check to update my balance but it isnt work is something wrong,0
I deposited cash but it isn't showing up in my account,balance_not_updated_after_cheque_or_cash_deposit,11,i deposited cash but it isnt showing up in my account,0
I put some cash into my account but it's not displaying that on my balance.,balance_not_updated_after_cheque_or_cash_deposit,15,i put some cash into my account but its not displaying that on my balance,0
Why hasn't my cash been deposited yet?,balance_not_updated_after_cheque_or_cash_deposit,7,why hasnt my cash been deposited yet,0
"Hi, I want to inquire about my balance. Some cash was deposited and it hasn't updated yet.",balance_not_updated_after_cheque_or_cash_deposit,17,hi i want to inquire about my balance some cash was deposited and it hasnt updated yet,0
I deposited a check yesterday and im not seeing it posted yet in my account. why is that? can you look into it?,balance_not_updated_after_cheque_or_cash_deposit,23,i deposited a check yesterday and im not seeing it posted yet in my account why is that can you look into it,0
"I made a deposit a couple of days back it's, as of yet, not gone in! It would be ideal if you assist me with this",balance_not_updated_after_cheque_or_cash_deposit,26,i made a deposit a couple of days back its as of yet not gone in it would be ideal if you assist me with this,0
"The cheque I sent a few days ago has not been deposited yet, what is the hold up?",balance_not_updated_after_cheque_or_cash_deposit,18,the cheque i sent a few days ago has not been deposited yet what is the hold up,0
cash and check deposit has not gone thru,balance_not_updated_after_cheque_or_cash_deposit,8,cash and check deposit has not gone thru,0
"my balance has not changed, despite depositing a cheque",balance_not_updated_after_cheque_or_cash_deposit,9,my balance has not changed despite depositing a cheque,0
Why did my cash deposit not show up?,balance_not_updated_after_cheque_or_cash_deposit,8,why did my cash deposit not show up,0
Why is my money not in my account. I have already sent it out.,balance_not_updated_after_cheque_or_cash_deposit,14,why is my money not in my account i have already sent it out,0
I placed a cash deposit in my account but I can't see it yet.,balance_not_updated_after_cheque_or_cash_deposit,14,i placed a cash deposit in my account but i cant see it yet,0
I'm not seeing my cash deposit showing up in my account.,balance_not_updated_after_cheque_or_cash_deposit,11,im not seeing my cash deposit showing up in my account,0
Last week I put a cash deposit into my account and it is still isn't there.,balance_not_updated_after_cheque_or_cash_deposit,16,last week i put a cash deposit into my account and it is still isnt there,0
